queryCost,latitude,longitude,resolvedAddress,address,timezone,tzoffset,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description,icon
1,11.03424851,124.8442658,"11.03424851,124.8442658","11.03424851,124.8442658",Asia/Manila,8.0,78.5,76.7,77.5,74.7,91.0,0.0,,0.0,,,,,13.4,324.0,999.8,100.0,5.5,,,0.0,0.15,Overcast,Cloudy skies throughout the day.,cloudy
1,33.5667,107.9833,"33.5667,107.9833","33.5667,107.9833",Asia/Shanghai,8.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.51,,,
1,24.8063,93.9482,"24.8063,93.9482","24.8063,93.9482",Asia/Kolkata,5.5,88.8,74.9,80.1,70.8,77.91,0.25,,25.0,,,,,4.7,222.9,1004.5,76.3,2.5,,,0.0,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,15.5063,73.8362,"15.5063,73.8362","15.5063,73.8362",Asia/Kolkata,5.5,100.3,78.2,84.8,77.6,90.42,0.28,,12.5,,,,,10.3,,1006.1,87.5,2.3,,,0.0,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
1,-21.3039,47.6346,"-21.3039,47.6346","-21.3039,47.6346",Indian/Antananarivo,3.0,71.9,66.5,69.2,65.2,87.31,0.04,,40.0,,,,,,,,96.0,11.2,,,0.0,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,16.4034,120.5962,"16.4034,120.5962","16.4034,120.5962",Asia/Manila,8.0,63.9,61.4,62.8,62.3,98.28,14.92,,40.0,,,,,13.3,264.5,999.9,80.0,0.9,,,0.0,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,1.0053,34.4011,"1.0053,34.4011","1.0053,34.4011",Africa/Kampala,3.0,77.1,60.9,71.7,65.7,82.07,0.2,,9.09,,,,,23.0,298.5,,89.6,9.1,,,0.0,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,39.2105,-107.2343,"39.2105,-107.2343","39.2105,-107.2343",America/Denver,-6.0,65.4,48.1,57.5,51.5,81.0,0.62,,62.5,,,,37.0,14.4,178.3,1013.3,82.7,8.8,,,0.0,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,15.2932,74.1447,"15.2932,74.1447","15.2932,74.1447",Asia/Kolkata,5.5,108.6,91.2,97.6,79.6,85.55,0.04,,12.5,,,,,12.8,254.9,1005.9,82.5,2.5,,,0.0,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
1,44.0434,-124.0743,"44.0434,-124.0743","44.0434,-124.0743",America/Los_Angeles,-8.0,53.1,39.6,44.9,43.8,86.54,0.81,,79.17,,0.0,0.0,40.7,24.7,199.0,1010.1,88.5,9.1,,,0.0,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,41.10519866,70.51167011,"41.10519866,70.51167011","41.10519866,70.51167011",Asia/Tashkent,5.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.97,,,
1,27.4916,85.4416,"27.4916,85.4416","27.4916,85.4416",Asia/Kathmandu,5.75,85.5,68.1,77.5,67.3,73.49,0.0,,0.0,,,,,11.4,155.3,1005.5,70.4,4.7,,,0.0,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,47.88901904,-122.3275065,"47.88901904,-122.3275065","47.88901904,-122.3275065",America/Los_Angeles,-7.0,51.5,37.6,43.7,41.3,84.05,0.09,,29.17,,,,,9.1,155.0,1019.3,90.0,8.5,,,0.0,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
1,9.0103,99.0886,"9.0103,99.0886","9.0103,99.0886",Asia/Bangkok,7.0,89.5,73.4,80.4,74.4,88.67,2.8,,33.33,,,,,10.3,157.3,1008.8,96.5,3.0,,,0.0,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,5.388999999999999,100.2906,"5.388999999999999,100.2906","5.388999999999999,100.2906",Asia/Kuala_Lumpur,8.0,92.1,75.3,79.7,75.3,90.7,0.71,,16.67,,,,,9.4,187.8,1009.8,94.5,4.9,,,0.0,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,36.1316,-81.6885,"36.1316,-81.6885","36.1316,-81.6885",America/New_York,-4.0,75.0,64.9,68.0,65.7,92.88,2.38,,62.5,,,,16.1,8.0,237.5,,78.6,7.9,,,0.0,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,6.9517,121.9823,"6.9517,121.9823","6.9517,121.9823",Asia/Manila,8.0,105.7,77.1,93.8,77.3,79.15,0.0,,0.0,,,,,6.9,130.8,1010.4,55.9,6.5,,,0.0,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,35.0819,-84.5287,"35.0819,-84.5287","35.0819,-84.5287",America/New_York,-5.0,57.8,53.4,54.7,53.7,96.46,1.54,,91.67,,,,,15.4,217.0,1021.5,100.0,5.7,,,0.0,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,30.7,77.08,"30.7,77.08","30.7,77.08",Asia/Kolkata,5.5,97.6,69.2,80.8,71.9,85.05,0.0,,0.0,,,,,4.7,320.0,1005.6,21.3,2.5,,,0.0,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,36.4461,-92.4623,"36.4461,-92.4623","36.4461,-92.4623",America/Chicago,-5.0,62.2,55.2,58.3,57.1,95.98,3.98,,87.5,,,,25.3,13.4,89.4,1005.9,91.1,7.1,,,0.0,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,39.0712,70.4275,"39.0712,70.4275","39.0712,70.4275",Asia/Dushanbe,5.0,85.3,68.3,75.9,50.7,41.68,0.04,,12.5,,,,,8.9,178.7,,46.0,28.0,,,0.0,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,23.0112,120.666,"23.0112,120.666","23.0112,120.666",Asia/Taipei,8.0,98.6,78.9,90.7,79.0,91.26,2.03,,41.67,,,,,17.2,195.0,1000.5,97.0,2.8,,,0.0,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,40.2975,-80.6196,"40.2975,-80.6196","40.2975,-80.6196",America/New_York,-5.0,32.5,11.7,19.7,17.1,61.97,0.01,,16.67,,,,23.8,14.4,262.5,1021.1,23.0,9.9,,,0.0,0.99,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow
1,37.5773,71.7041,"37.5773,71.7041","37.5773,71.7041",Asia/Dushanbe,5.0,93.2,68.9,81.8,55.4,41.32,0.0,,0.0,,,,,4.5,270.0,,17.0,26.8,,,0.0,0.0,Clear,Clear conditions throughout the day.,clear-day
1,33.4406,75.1996,"33.4406,75.1996","33.4406,75.1996",Asia/Kolkata,5.5,77.1,67.7,71.3,65.0,81.2,0.11,,25.0,,,,,4.7,140.0,,81.3,2.5,,,0.0,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,22.7176,92.8416,"22.7176,92.8416","22.7176,92.8416",Asia/Kolkata,5.5,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.16,,,
1,27.7,92.8,"27.7,92.8","27.7,92.8",Asia/Kolkata,5.5,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.69,,,
1,9.6941,125.5523,"9.6941,125.5523","9.6941,125.5523",Asia/Manila,8.0,96.4,77.1,81.8,74.4,84.78,0.88,,62.5,,,,,4.5,130.0,1010.0,98.8,7.3,,,0.0,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,39.982,-75.2055,"39.982,-75.2055","39.982,-75.2055",America/New_York,-4.0,60.0,35.5,45.3,44.7,84.02,2.09,,50.0,,,,35.9,21.0,115.1,1016.5,98.0,7.1,,,0.0,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,34.7414,71.8631,"34.7414,71.8631","34.7414,71.8631",Asia/Karachi,5.0,102.7,77.1,88.6,63.7,47.39,0.0,,0.0,,,,,6.9,295.0,,6.7,4.3,,,0.0,0.85,Clear,Clear conditions throughout the day.,clear-day
1,6.9762,80.7748,"6.9762,80.7748","6.9762,80.7748",Asia/Colombo,5.5,62.7,55.2,58.5,54.6,87.64,5.54,,87.5,,,,,10.3,306.3,1008.4,100.0,4.9,,,0.0,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,36.8088,-3.3480000000000003,"36.8088,-3.3480000000000003","36.8088,-3.3480000000000003",Europe/Madrid,1.0,62.3,43.6,52.5,47.1,81.38,0.08,,4.17,,,,27.5,15.9,215.4,1007.1,54.6,11.6,,,0.0,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,-13.3042,-72.1167,"-13.3042,-72.1167","-13.3042,-72.1167",America/Lima,-5.0,64.4,46.0,53.1,41.8,67.33,0.43,,4.17,,,,,8.1,71.3,,83.6,6.6,,,0.0,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,44.4001,-122.2637,"44.4001,-122.2637","44.4001,-122.2637",America/Los_Angeles,-8.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.93,,,
1,25.5098,93.8794,"25.5098,93.8794","25.5098,93.8794",Asia/Kolkata,5.5,0.0,0.0,73.8,70.1,88.3,0.26,60.0,25.0,,,,,2.5,246.0,,50.0,1.7,,,,0.17,"Rain, Partially cloudy",,rain
1,33.7456,-117.6357,"33.7456,-117.6357","33.7456,-117.6357",America/Los_Angeles,-8.0,59.2,50.6,55.4,52.9,91.5,2.5,,75.0,,,,38.0,9.3,164.0,1010.7,89.0,5.6,,,0.0,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,40.1261,-123.8237,"40.1261,-123.8237","40.1261,-123.8237",America/Los_Angeles,-8.0,55.9,36.4,46.6,45.1,88.18,0.0,,0.0,,0.0,0.0,9.2,9.4,183.5,1022.2,2.8,9.0,,,0.0,0.72,Clear,Clear conditions throughout the day.,clear-day
1,9.3248,-79.8867,"9.3248,-79.8867","9.3248,-79.8867",America/Panama,-5.0,92.6,74.4,81.2,73.0,81.15,0.0,,0.0,,,,,8.7,175.4,,70.0,5.9,,,0.0,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,14.6217,-90.4956,"14.6217,-90.4956","14.6217,-90.4956",America/Guatemala,-6.0,75.2,64.4,67.9,63.9,87.63,0.08,,4.17,,,,,9.2,109.1,1010.4,78.5,5.6,,,0.0,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,16.957,121.3328,"16.957,121.3328","16.957,121.3328",Asia/Manila,8.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.94,,,
1,0.0571,37.6561,"0.0571,37.6561","0.0571,37.6561",Africa/Nairobi,3.0,71.0,61.4,65.7,62.7,90.45,3.19,,50.0,,,,,4.7,154.0,,93.3,13.5,,,0.0,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,11.8348,75.4856,"11.8348,75.4856","11.8348,75.4856",Asia/Kolkata,5.5,96.0,71.8,83.0,75.9,90.05,1.18,,25.0,,,,,5.9,303.3,1011.6,91.3,3.8,,,0.0,0.41,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
1,-4.1930000000000005,138.1165,"-4.1930000000000005,138.1165","-4.1930000000000005,138.1165",Asia/Jayapura,9.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.05,,,
1,51.0199,0.3638,"51.0199,0.3638","51.0199,0.3638",Europe/London,0.0,43.3,33.4,38.9,39.0,87.99,0.36,,16.67,,,,21.9,10.2,205.4,993.2,55.6,17.0,,,0.0,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,53.3705,-2.9411,"53.3705,-2.9411","53.3705,-2.9411",Europe/London,1.0,67.1,57.1,61.5,59.2,92.25,1.24,,16.67,,,,,8.8,180.6,1009.4,57.7,6.5,,,0.0,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,19.8981,101.1396,"19.8981,101.1396","19.8981,101.1396",Asia/Vientiane,7.0,90.5,76.2,82.2,75.7,89.01,0.25,,37.5,,,,,0.0,,1003.1,88.8,4.9,,,0.0,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,9.2924,-79.7478,"9.2924,-79.7478","9.2924,-79.7478",America/Panama,-5.0,105.1,75.2,87.5,76.3,77.47,0.0,,0.0,,,,,12.0,79.0,,48.6,5.6,,,0.0,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,25.4549,119.0076,"25.4549,119.0076","25.4549,119.0076",Asia/Shanghai,8.0,96.4,75.3,83.0,75.6,88.14,1.85,,16.67,,,,,15.7,130.5,1003.6,91.0,4.7,,,0.0,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,42.9633,-123.8572,"42.9633,-123.8572","42.9633,-123.8572",America/Los_Angeles,-8.0,35.2,29.0,32.2,33.1,84.86,0.75,,100.0,,0.0,0.0,23.0,9.7,202.2,1011.5,70.5,5.5,,,0.0,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,18.2152,-76.9659,"18.2152,-76.9659","18.2152,-76.9659",America/Jamaica,-5.0,92.7,75.3,82.1,74.0,83.92,1.98,,9.52,,,,,28.9,,1007.5,91.0,5.8,,,0.0,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,11.7095,76.074,"11.7095,76.074","11.7095,76.074",Asia/Kolkata,5.5,98.1,77.1,82.6,76.2,89.32,0.75,,25.0,,,,,3.4,,1010.9,72.5,4.2,,,0.0,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,24.8628,94.4182,"24.8628,94.4182","24.8628,94.4182",Asia/Kolkata,5.5,80.0,74.0,76.7,73.1,88.73,0.2,,25.0,,,,,3.4,257.5,1007.3,80.0,2.2,,,0.0,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,6.968,80.9486,"6.968,80.9486","6.968,80.9486",Asia/Colombo,5.5,74.8,60.4,68.4,64.1,86.44,1.85,,37.5,,,,,9.3,174.3,1007.3,62.1,10.1,,,0.0,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,9.6515,124.3656,"9.6515,124.3656","9.6515,124.3656",Asia/Manila,8.0,107.5,76.5,92.4,77.3,82.43,0.0,,0.0,,,,,5.9,202.6,1010.6,46.7,10.8,,,0.0,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,16.4072,120.5829,"16.4072,120.5829","16.4072,120.5829",Asia/Manila,8.0,64.3,59.8,63.0,62.4,98.21,16.6,,33.33,,,,,18.0,317.9,999.3,62.7,0.9,,,0.0,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,-32.9563,-70.2129,"-32.9563,-70.2129","-32.9563,-70.2129",America/Santiago,-3.0,74.5,59.0,65.1,53.8,68.13,0.0,,0.0,,,,,9.2,199.5,1013.1,68.4,5.7,,,0.0,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,35.6508,-82.5308,"35.6508,-82.5308","35.6508,-82.5308",America/New_York,-4.0,72.4,62.0,66.2,65.3,96.7,2.05,,87.5,,,,17.2,10.9,132.7,1022.8,44.1,7.9,,,0.0,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,-41.23655207,174.80672130000002,"-41.23655207,174.80672130000002","-41.23655207,174.80672130000002",Pacific/Auckland,12.0,55.4,44.9,50.5,46.2,84.53,0.39,,8.33,,,,,18.2,169.5,1010.7,57.8,6.5,,,0.0,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,8.4966,123.3034,"8.4966,123.3034","8.4966,123.3034",Asia/Manila,8.0,102.3,77.1,87.2,78.1,91.28,1.57,,12.5,,,,,6.7,146.3,1009.9,91.3,10.6,,,0.0,0.58,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
1,49.1504,-122.4926,"49.1504,-122.4926","49.1504,-122.4926",America/Vancouver,-7.0,55.6,50.6,52.6,50.8,93.62,2.47,,95.83,,,,40.8,10.0,73.6,1005.3,16.9,8.7,,,0.0,0.52,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain
1,35.2959,73.21,"35.2959,73.21","35.2959,73.21",Asia/Karachi,5.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.5,,,
1,34.6685,-118.4041,"34.6685,-118.4041","34.6685,-118.4041",America/Los_Angeles,-7.0,70.9,58.5,64.9,58.1,79.11,0.23,,4.17,,0.0,0.0,34.4,19.2,159.0,1015.0,56.4,9.9,,,0.0,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
1,45.4257,-75.6896,"45.4257,-75.6896","45.4257,-75.6896",America/Toronto,-4.0,71.4,61.1,65.2,62.8,92.2,0.78,,12.5,,,,20.1,6.2,,1007.7,21.0,9.3,,,0.0,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,47.9122,-122.2954,"47.9122,-122.2954","47.9122,-122.2954",America/Los_Angeles,-8.0,44.3,36.1,40.1,40.8,84.37,0.81,,73.91,,,,36.9,24.1,138.8,1007.6,81.9,8.0,,,0.0,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,29.6131,79.494,"29.6131,79.494","29.6131,79.494",Asia/Kolkata,5.5,0.0,0.0,71.5,57.5,72.2,0.13,0.0,0.0,,,,,2.2,183.3,,46.5,1.7,,,,0.44,Partially cloudy,,partly-cloudy-day
1,23.8917,90.9733,"23.8917,90.9733","23.8917,90.9733",Asia/Dhaka,6.0,100.0,77.6,84.3,77.7,91.83,2.33,,25.0,,,,,2.2,,1005.5,77.1,2.3,,,0.0,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,-7.0132,110.4545,"-7.0132,110.4545","-7.0132,110.4545",Asia/Jakarta,7.0,85.5,74.8,76.9,73.7,91.56,5.06,,80.0,,,,,10.8,279.2,1011.6,84.9,2.9,,,0.0,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,21.9607,-159.3585,"21.9607,-159.3585","21.9607,-159.3585",Pacific/Honolulu,-10.0,73.2,64.6,68.1,65.3,90.77,5.56,,79.17,,,,54.1,18.9,156.1,1016.4,77.2,7.0,,,0.0,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,14.6317,-90.4792,"14.6317,-90.4792","14.6317,-90.4792",America/Guatemala,-6.0,75.2,64.4,67.9,63.9,87.63,0.08,,4.17,,,,,9.2,109.1,1010.4,78.5,5.6,,,0.0,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,25.6115,96.2907,"25.6115,96.2907","25.6115,96.2907",Asia/Yangon,6.5,103.2,77.1,91.3,68.3,54.17,0.0,,0.0,,,,,3.4,155.0,,30.0,4.7,,,0.0,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,44.2025,-124.1133,"44.2025,-124.1133","44.2025,-124.1133",America/Los_Angeles,-8.0,55.1,43.1,50.3,46.9,83.87,0.49,,58.33,,0.0,0.0,48.3,27.9,185.1,1015.4,59.1,7.5,,,0.0,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,47.946000000000005,-122.3049,"47.946000000000005,-122.3049","47.946000000000005,-122.3049",America/Los_Angeles,-8.0,50.0,33.9,41.6,42.2,87.69,0.25,,50.0,,,,36.9,19.3,178.0,1014.2,99.5,8.2,,,0.0,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,10.2585,123.8196,"10.2585,123.8196","10.2585,123.8196",Asia/Manila,8.0,97.7,78.8,87.8,76.6,84.41,0.0,,0.0,,,,,11.4,202.5,1009.7,94.1,6.2,,,0.0,0.92,Overcast,Cloudy skies throughout the day.,cloudy
1,29.8901,95.5728,"29.8901,95.5728","29.8901,95.5728",Asia/Shanghai,8.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.99,,,
1,18.5038,120.9096,"18.5038,120.9096","18.5038,120.9096",Asia/Manila,8.0,88.6,76.5,80.1,76.7,94.46,3.9,,22.73,,,,51.4,26.5,,996.9,100.0,5.0,,,0.0,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,43.2123,-123.3549,"43.2123,-123.3549","43.2123,-123.3549",America/Los_Angeles,-8.0,57.0,44.7,52.2,48.6,86.88,2.32,,95.83,,,,50.1,8.1,205.9,1007.2,93.0,7.1,,,0.0,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,45.5701,-123.9425,"45.5701,-123.9425","45.5701,-123.9425",America/Los_Angeles,-7.0,55.3,43.6,50.0,47.9,88.79,1.17,,87.5,,,,32.0,15.2,156.1,1007.6,83.1,7.8,,,0.0,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,11.811,125.1507,"11.811,125.1507","11.811,125.1507",Asia/Manila,8.0,87.1,75.0,78.3,75.2,92.93,2.76,,87.5,,,,,3.3,199.8,1009.9,97.2,9.4,,,0.0,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,3.7122,114.1991,"3.7122,114.1991","3.7122,114.1991",Asia/Kuching,8.0,99.9,73.4,87.5,75.6,83.06,1.06,,4.17,,,,,10.3,225.0,1007.7,90.0,7.3,,,0.0,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,19.6241,72.9084,"19.6241,72.9084","19.6241,72.9084",Asia/Kolkata,5.5,92.7,77.1,83.9,77.3,91.85,2.48,,27.78,,,,,17.2,243.8,,97.8,1.8,,,0.0,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,46.2052,-122.9165,"46.2052,-122.9165","46.2052,-122.9165",America/Los_Angeles,-8.0,47.6,38.7,43.3,40.8,80.83,1.04,,75.0,,,,23.1,16.0,244.9,1024.8,94.5,8.7,,,0.0,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,37.8298,-122.2272,"37.8298,-122.2272","37.8298,-122.2272",America/Los_Angeles,-7.0,57.1,41.4,49.7,44.1,77.29,0.88,,41.67,,,,45.4,23.5,241.7,1009.1,66.1,9.1,,,0.0,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,10.26707152,123.8299199,"10.26707152,123.8299199","10.26707152,123.8299199",Asia/Manila,8.0,99.6,75.9,84.0,77.1,91.0,3.09,,20.83,,,,,9.0,141.3,1012.1,96.1,5.7,,,0.0,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,35.192,76.2579,"35.192,76.2579","35.192,76.2579",Asia/Karachi,5.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,1.0,,,
1,41.6432,24.0725,"41.6432,24.0725","41.6432,24.0725",Europe/Sofia,2.0,62.7,36.5,49.8,44.7,80.28,0.31,,8.33,,,,15.0,19.7,237.6,1004.1,81.1,5.6,,,0.0,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,25.8509,97.4381,"25.8509,97.4381","25.8509,97.4381",Asia/Yangon,6.5,89.2,63.6,76.9,62.2,65.19,0.0,,0.0,,,,,2.2,120.0,1010.0,63.3,3.8,,,0.0,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,24.9786,93.5027,"24.9786,93.5027","24.9786,93.5027",Asia/Kolkata,5.5,80.0,72.2,75.7,73.6,93.33,0.56,,37.5,,,,,5.8,148.0,1003.2,87.5,2.3,,,0.0,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,60.7835,-148.77100000000002,"60.7835,-148.77100000000002","60.7835,-148.77100000000002",America/Anchorage,-8.0,29.9,6.3,18.1,16.5,83.07,0.0,,0.0,,0.0,3.51,,5.8,110.8,1015.0,0.0,9.9,,,0.0,0.89,Clear,Clear conditions throughout the day.,clear-day
1,54.5121,-128.5677,"54.5121,-128.5677","54.5121,-128.5677",America/Vancouver,-7.0,64.7,37.5,52.0,37.6,61.76,0.0,,0.0,,,,,15.0,,1022.6,69.2,19.7,,,0.0,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,31.265,121.505,"31.265,121.505","31.265,121.505",Asia/Shanghai,8.0,109.7,91.3,99.9,77.5,72.71,0.0,,0.0,,,,,15.1,148.4,1008.4,12.9,8.2,,,0.0,0.0,Clear,Clear conditions throughout the day.,clear-day
1,-23.3025,-46.5551,"-23.3025,-46.5551","-23.3025,-46.5551",America/Sao_Paulo,-3.0,76.8,68.0,72.4,68.6,88.02,0.94,,8.33,,,,19.7,8.8,108.5,,57.2,5.2,,,0.0,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,16.3103,120.6153,"16.3103,120.6153","16.3103,120.6153",Asia/Manila,8.0,65.6,64.1,64.9,63.7,95.93,4.41,,35.29,,,,,39.3,223.8,995.6,100.0,2.9,,,0.0,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,0.3335,34.4833,"0.3335,34.4833","0.3335,34.4833",Africa/Nairobi,3.0,82.8,66.2,72.3,65.5,81.08,0.0,,0.0,,,,,13.9,87.3,,83.5,8.6,,,0.0,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,29.7225,82.5068,"29.7225,82.5068","29.7225,82.5068",Asia/Kathmandu,5.75,,,,,,,,,,,,,,,,,,,,,0.35,,,
1,45.5635,-123.5826,"45.5635,-123.5826","45.5635,-123.5826",America/Los_Angeles,-7.0,55.8,51.7,54.4,52.6,93.61,1.44,,100.0,,0.0,0.0,33.1,19.0,153.8,1014.5,99.9,5.2,,,0.0,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,40.0039,-105.4029,"40.0039,-105.4029","40.0039,-105.4029",America/Denver,-6.0,73.4,51.6,58.1,46.1,67.99,0.14,,20.83,,0.0,0.0,31.1,14.0,155.8,1021.3,13.0,9.0,,,0.0,0.96,Rain,Clear conditions throughout the day with rain.,rain
1,26.026,97.3715,"26.026,97.3715","26.026,97.3715",Asia/Yangon,6.5,99.8,78.9,90.4,78.0,85.36,0.0,,0.0,,,,,2.2,164.0,1001.1,93.3,3.8,,,0.0,0.46,Overcast,Cloudy skies throughout the day.,cloudy
1,10.4548,-84.8751,"10.4548,-84.8751","10.4548,-84.8751",America/Costa_Rica,-6.0,89.5,73.7,80.1,74.5,88.47,2.92,,21.43,,,,,5.8,171.4,1007.7,74.9,6.8,,,0.0,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
